gene	type	intercept	T2	acrAB	bamE	dapA	hdeA	letA	lolB	lptD	marR	mdtA	micA	mraZ	pspA	rcsA	rpoE	tolC	waaQ	ydiF	ygiM
fryA	perfect	0.271422916937449	5.67202012488609e-05	0.722549142050113	0.95146083976427	0.98365392451408	0.623167228054526	0.0857287587003387	0.98514829877102	1	1	7.82060490302954e-27	0.950471252881716	0.746959857622683	1	1	0.513387127008318	0.0263507535648932	0.0711329912976523	1.37478568289365e-34	0.918459982081822
fryB	perfect	0.518199297228562	0.805942502095754	0.158745856934821	0.752791868771311	0.155241844269787	0.000175254178992113	0.416325742465108	0.443772555865002	0.323818095952565	0.0656006493097428	5.91116384478926e-52	0.45377117119591	0.934537558390394	0.288882063971744	0.979387664185906	4.30982893016011e-10	0.145196280675933	0.885392717915981	4.70710001112626e-10	0.000997615282837188
fryC	perfect	0.033910674897282	0.1061737583265	0.946487846234602	0.908423327558761	0.992447632520055	0.78040840400413	1	0.544837790689829	1	1	0.000541248157664189	1	0.995356368090189	0.0900319949434281	1	0.925822001572771	0.765574356982995	0.996549715078926	1.27314799451556e-27	1
fsaA	perfect	0.151228421763061	0.365290846931384	0.918427484081182	0.462571045740099	0.981722044045472	0.713279867619098	0.986613600501004	1	0.987644129027246	1	4.97637518436068e-21	0.903543127547893	0.900559854989016	0.0359144016168904	0.00100644935068767	0.58292984588766	0.677923504098834	0.388889121934048	1.88459320051e-35	0.948962139477968
fsaB	perfect	0.0220640672446524	4.08332358971512e-05	1.70703576000759e-05	0.000825602167347363	0.000201488824528335	3.43095044520538e-06	0.0330921177426954	0.922836610618805	0.00226350240325125	0.0686110781538772	3.21800139865936e-46	0.000988002618497292	0.251999116840835	0.0205221450028707	0.0499009508103848	1.90143937326103e-06	0.386042866871283	0.0707191479836972	1.46600368464157e-73	0.000205963688280192
fsr	perfect	0.000113165847427324	0.234664490103837	0.543699589501378	5.38888056975872e-05	1	0.75621913708071	0.802416486127978	0.81944324462021	1	0.303142524091748	3.38263989698123e-35	0.782170282506697	0.163215840758523	0.05186684434331	0.822277593723932	0.437314396235583	0.493567219622541	0.0035500171943782	4.35311077764273e-152	0.402621018764057
ftnA	perfect	0.325266901211562	0.464667863494033	0.642863805803224	0.994480861876782	0.90103829120492	0.414640946392075	0.798517418688193	0.966898202268746	0.667512484567097	0.892577452039864	2.16381488675005e-34	0.00876722626402016	0.900870526440398	5.80386222953384e-05	0.982895570859197	0.000949413885848726	0.727014893348625	0.960078927416221	2.37167283988108e-67	0.69786944446185
ftnB	perfect	0.102748381165587	0.00388986031508525	0.533169903835364	0.885182626512455	0.748306646446475	0.532161279562622	0.701051107983388	0.990492314394127	0.817387250830411	0.554285068931225	1.98008188907549e-23	0.82099908771928	0.9239734665829	0.158556639702136	0.64474195222872	0.77234327865232	0.216620124547791	0.975312203660053	5.56246704064451e-56	0.874390225766292
ftp	mismatch	0.636423204185445	0.171089396085172	0.708981788753906	0.721551807853434	0.609331820152853	0.174410917241419	0.90687756264655	0.109893885407876	0.752918134671568	1	6.88891228947929e-20	0.826890099533345	0.520154568923317	0.892734069082018	0.916911553341817	0.308977561533823	0.412614580631155	0.898592664187974	3.66112228004858e-26	0.396966690513333
ftp	perfect_essential	0.408163490911265	0.755447142760272	0.596056883524415	0.712837959211343	0.554452036474751	1.64179255811224e-05	0.876435596504189	0.927178011754335	0.702558247380914	0.401542744197216	2.78634946878866e-24	0.266627022831421	0.896600771169001	0.285235199037882	0.909319719291992	0.330163704185	0.440107231007454	0.435554681038345	8.49240597344766e-26	0.171051721152992
ftsA	mismatch	0.0481817713561411	5.28163267283758e-11	1	0.784808966759009	0.0873994695888925	0.0272512481116026	0.735496461127328	0.695466634140148	0.293997792657109	0.857211485393217	6.19359284380988e-16	0.961163697763756	0.980418613247769	0.909970066385516	0.0991151472598846	0.135729914201304	0.594318813433065	0.884327704351671	3.41127500184553e-26	0.973910812419547
ftsA	perfect_essential	0.9032679376338	0.343468173291513	1	1	1	1	1	1	1	1	1	1	1	1	1	0.999999999996138	1	1	1	1
ftsE	perfect	0.0267372302751837	0.035259763257082	0.968204701930117	0.967843966618643	0.981457980682005	0.474025619710209	0.996150967890751	0.295810680995901	0.385404410699659	0.0107391528557172	2.92052884070518e-27	0.909585929525328	0.804964046274084	0.647815207244611	0.0192439684461436	0.0650628860314389	0.0431884162313686	0.766414452195139	2.39165468112688e-93	2.66555899518689e-14
ftsH	mismatch	0.469574659554283	0.998395704638519	0.660282967129406	0.675001332935473	0.000514784340759608	0.0161077215341759	0.000351811011552467	0.203259811488773	0.485066986708078	0.931853191146971	0.582296087035507	0.979922147006456	6.33912576909631e-08	0.776012145072767	0.974699774704746	0.363025513316643	0.523580520428572	0.000318185164959922	2.59608674166483e-13	0.762334325051925
ftsH	perfect_essential	3.0025424167907e-05	0.0304023262840045	0.000208998522492798	4.56815852760026e-05	0.139079712683375	6.37699077004446e-29	3.80524731483721e-15	0.0061748536678707	0.00021215047236798	0.213421556025451	3.1628105704116e-05	0.000193099075914805	0.000210199663426664	0.000128512794927053	0.000212643845559533	0.00015603558633208	0.000181602489752927	0.0267063112492879	2.42699014175444e-05	0.000168858455384301
ftsI	mismatch	0.0406956929410011	0.787461606268436	0.669962164334619	0.437319122465859	1	1	1	1	1	3.91507008411895e-16	1	1	1	1	1	0.999999964125338	1	1	1	1
ftsI	perfect_essential	0.803852478349709	0.0360485812762234	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ftsK	mismatch	1.61624250708483e-05	0.000801498652157561	0.800320524547272	0.448460667979151	0.826590670939736	2.53728339484928e-11	0.480341459677595	0.682996927913808	1	0.680200797843032	9.59977305215717e-20	0.128790811579709	1	0.00527409557041188	0.910938763845937	0.749128620414973	0.527129967070259	0.743231161979975	1.32017132904543e-16	1
ftsK	perfect_essential	2.24770150896744e-08	2.55598544707918e-14	0.441176548900791	1	1	0.0899417114411668	0.969744111741824	0.969254906656061	0.973660674267531	1	0.000303071721991776	0.758920846647163	0.749882159046091	0.000652087057017516	0.00449558050576112	0.534580042372272	0.67766376025985	1	2.36897641322917e-23	0.987612030652677
ftsL	mismatch	0.079719649236766	4.34329447792981e-08	8.19366255281675e-05	0.383447082841626	0.749979647694383	0.000320512379653045	0.259840752758726	1	0.337461510058219	0.918901025812294	0.00573759483767887	0.000141238067819657	0.385719747141201	0.120126531001615	0.587451571822244	0.0799794066793808	0.00921392392483453	0.000659130547247885	6.79855247754478e-33	0.0213749093577112
ftsL	perfect_essential	6.91726346048896e-10	0.770683213650097	1	1	1	1	7.63388070289998e-11	1	3.35438446788733e-17	1	1	1	5.77152480971215e-29	1	1	0.121351670341034	1	1	1	1
ftsN	mismatch	0.00247369636047611	1.90465981233161e-08	0.000500877892277284	0.00271080904537922	0.00403259641799141	0.00270496640180694	0.303193053142642	0.511359955832252	0.155705995256223	0.171368644798698	2.21453324878086e-19	0.0813876373292268	0.291160704707621	0.00130080195599373	0.339353554708337	0.0139441247776372	0.00471893936017745	0.99966469587276	4.53744869458802e-29	0.0264603243353856
ftsN	perfect_essential	0.109377762049311	4.16827014844864e-07	0.650836361715684	0.00824113941455508	0.263868217453177	1.36464116115242e-06	3.77252254314216e-13	0.0719242608689495	0.396199602095841	0.55034715148076	1.13153709865519e-13	0.958642251135632	0.337251454956828	0.821946385653114	0.995514465192005	0.0476729825368569	0.217491654638645	0.635155352738645	3.29449288740899e-52	0.264916728139667
ftsP	perfect	0.00185765846629667	3.67481291073052e-13	0.954960806131307	0.937604510398828	0.630997036625336	0.000969286622050131	1	0.995776749823484	0.858193476275262	0.571879256754006	5.52958301559481e-104	0.971057992969467	1	0.24182969095558	0.852596181184552	0.615224559866402	0.00195793748916582	1	3.18265215840208e-113	0.716250650099143
ftsQ	perfect	0.997229061461404	0.941552165860812	2.42131154575622e-29	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5.73638282794509e-117	1
ftsW	perfect	0.00120625806018718	0.00203520108481991	0.957338108175078	0.116135051115133	0.000868723499208863	0.0462674230281987	9.91553827953788e-08	0.269227125352704	0.896132073606818	0.494922906876517	0.122686793232769	1.13582541532743e-06	0.274679317927929	5.99771137192977e-17	0.707096894887294	0.0112287669974306	0.227202917981612	0.124443355257604	0.00012286614673656	0.656335495781073
ftsX	mismatch	0.041902966039145	0.0116960616104938	0.934576448750874	0.120998105215914	0.986732343840499	0.0826891714210719	0.998746089185413	1	0.964839043296626	0.0906180153293947	2.9990316092885e-20	0.0116005899813517	1	0.519392380756392	0.485829068718354	0.00128286808243759	0.134338775879181	1	3.43908110682509e-67	0.493092042496496
ftsX	perfect_essential	0.486265766924746	0.000349209863419986	0.591660993440136	0.535006839953908	0.604197293710904	0.103787333019496	0.0724664076628357	0.800262005331394	0.712597129895789	0.601106930919299	2.07747905227273e-19	0.0713995578869202	0.981969356025336	0.602621584311319	1	0.0550618227970295	0.170253362183436	0.918864589884346	9.10885554150085e-34	0.66034296268102
ftsZ	perfect	0.499851002575448	0.00528016044584919	1	1	0.183515861060233	1.04608982197145e-07	1	0.307716565874318	0.0439578057869122	1	1	0.299858347489529	1	1	1	1	9.58761395604745e-22	1	1	1
fucA	perfect	0.0274113750059351	0.0654417832109174	0.0117222798960907	0.0339162775400244	0.679948408893194	0.0131659748605109	0.0247525652454073	0.86184812739512	0.139476971296033	0.00577366088822169	3.92310098836431e-10	0.0935626588832137	0.0241348131211625	0.000163789026590182	0.0656221895044897	0.29608547920794	0.000319088148260063	0.03845413793497	3.55776464792823e-38	0.0143748627727612
fucI	perfect	1.46015995607645e-07	0.0589497528937275	0.000150145597141479	0.000645377015752454	0.000265716240145579	2.41224846815519e-08	0.000962719955173713	1	0.000100621352543781	0.000132329895570201	2.92520527949821e-23	1	0.000415931600028121	0.000142499911828189	1	3.1559420257095e-17	0.000394056592303459	0.00111382163940757	8.74716312781503e-09	0.00210473922692459
fucK	perfect	0.0956581655652668	2.89931879418606e-06	0.00146764658013731	0.310120010621398	0.293822909549081	0.553460234203277	0.0670088999857019	0.767335261987918	0.00427011120128349	0.974532232835237	1.07839318121435e-65	0.987245740249323	0.264984791119782	8.66618296849611e-07	4.03796215012597e-12	3.53432614747579e-07	7.82081423691328e-05	1	5.06601426328831e-33	0.728478183855899
fucO	perfect	0.0577398690550226	0.501800330510822	0.232607994012666	0.233316717674739	0.584941934527594	1.82703460659177e-06	0.296207766164702	0.0985905923610524	0.0381048671972195	0.159317077953969	1.76668224625246e-64	0.0159804245055749	0.123391878455301	0.090231930385961	0.03269335231603	0.00287491218510084	0.00340952196057479	0.383921600552097	8.02131867759774e-45	0.0394645433930793
fucP	perfect	0.177208888108174	4.02259010898636e-10	0.930517226495733	0.995720574527372	0.919764955691177	0.704172113569377	0.531952628207811	0.92970175948266	0.840781349395389	0.994052467711895	5.13216128006211e-08	0.953983116660795	0.880832318009008	1.19291186963948e-05	0.634237237477143	0.341298091396032	0.172815720818626	0.979714891823408	1.29948501993373e-76	0.847106085251996
fucR	perfect	0.000477876500336777	0.19253055999293	0.465877418966933	0.128350142297314	0.969123951223873	0.540280394156726	0.676162070142359	0.0117656738438084	1.01423252504476e-06	0.625918120772567	0.0452033513129562	0.918330395259357	0.926742619096436	0.00265568203018668	1	0.560990940956429	0.931107024228183	0.619008710350248	3.47162298602535e-13	0.216133976982219
fucU	perfect	0.51403470714838	7.89144774376114e-07	0.363650613705551	0.984309227186433	0.0507249348660486	0.058324434782148	0.361507264567917	7.28152170112519e-13	0.0711872192447054	0.251482032468567	1.02599339885666e-16	0.13806134401504	0.578488406805864	0.0152618160686181	1	4.77299000503158e-07	1.75259123723436e-05	1	1.45707808804467e-163	0.805921964867486
fumA	perfect	0.0483094347295432	0.0995800064973364	0.996123886826159	1	0.976282214204016	0.909335132935389	1	1	1	1	2.94538279531915e-23	0.105262886190363	1	0.97368392459219	0.576572590125069	0.771938750025332	0.00161108706671784	0.628796130895284	1.67465459482053e-25	0.00622946565513959
fumB	perfect	0.169544680166629	0.0230482526675312	0.64990048455564	0.140548209219535	0.167967456701625	0.450545181229273	0.0714788889634039	0.53902168784486	0.420600674479909	0.0385566997928844	4.94866766441446e-20	0.516167240371697	0.653414033291401	0.514646705675781	0.202872027461688	0.0163202284717686	0.0441271743256267	0.762969628642533	7.42626161165412e-31	0.0325673204269897
fumC	perfect	0.0377173513908879	0.149106774214179	0.90614473190039	0.0227713762295245	0.993489189934317	0.819795458192831	1	0.975483884334037	0.674092168632142	0.240280740594484	7.44550196661605e-14	0.936907476091934	0.998743192842152	0.981218564501839	1	9.16463931089457e-09	0.99473678789984	1	1.84678214826438e-31	0.314456454928924
fumD	perfect	0.014951570271027	0.0549816165773992	0.58793234838255	0.159128154127836	0.647863240756853	5.75437330052504e-05	0.953091305430973	0.000135655034346793	0.815560118694337	0.91021798328812	0.000891275094655002	0.805459041828232	0.69073682523869	0.0378628083864928	0.907997563150377	0.00270096459523615	0.00134898290443582	0.680035766789557	1.67120513673095e-61	5.38698885323043e-10
fumE	perfect	0.000382922358121902	0.031013720478245	0.250080295159028	0.00791633934987384	0.0211965369156966	0.00814667892174401	1	0.02033577303796	0.0161581434776154	0.0873338412225285	3.53424124632734e-07	0.0212504149385835	0.0367815135645906	0.000486700827876176	0.0836868795898734	0.0325713107202984	0.944588056142727	0.102151901498823	1.78207490302392e-40	0.0750393418807959
fur	perfect	0.0349594820486086	0.392536780370532	0.0380008107530448	0.00253500959824049	0.54627758314643	0.628896883385677	0.00151432855171174	0.338792324689434	0.000476374323046907	0.276402160251687	1.22755270539379e-05	0.0268687257040317	0.833252444045782	0.00148968850716601	0.0835864893130367	0.163519751266708	5.67216649213828e-06	0.780837081933609	6.55148947804309e-48	0.0086696937593415
fusA	mismatch	3.4066516071288e-11	0.000365997074997739	9.21194270127188e-20	3.9307173636256e-06	0.00691084210912745	0.946747558384725	0.0738501934257678	7.76470144453284e-06	1.46929616217172e-05	3.77950710317753e-05	0.35587928103864	0.000527675996995133	0.000184712215848549	0.00778243454291332	1.53009070945415e-05	0.000763418840457804	0.223324096548136	5.23074590107101e-07	5.62454610829102e-05	0.00038472754700361
fusA	perfect_essential	0.0066395229753137	0.0341236092584046	1	1	1	1	1	1	1	1	1	1	1	2.65113444241861e-13	1	0.999740275452824	1	1	1	1
fxsA	perfect	2.69022227578386e-08	0.0280780336741227	8.51438494750652e-05	7.08516810382404e-05	0.115642807791584	0.000190721477048629	0.000834747798463254	0.000265478535375879	0.00608102954348153	0.00286254867870884	3.63524584829927e-40	0.0043726485456572	0.0843512836437422	9.56625135603899e-05	0.0458063609168273	0.186976697692259	0.0213167524959843	8.18031976304498e-05	7.78322059760864e-61	0.191249987923369
gabD	perfect	0.291225794732962	5.88637742092957e-05	0.465796966743905	0.951630659299165	0.00626220135707123	9.78099664238354e-05	0.00194286931128749	0.80751422421841	1	6.16925918972037e-06	2.77839519402127e-68	0.726755526261584	0.291712106903152	0.365401337910489	1	2.41729340043283e-07	0.676881070425733	0.509514680866921	9.67531204003561e-39	0.844468814569922
gabP	perfect	0.224726406390958	7.35608027283486e-07	0.910822444609334	0.945891248707039	0.73682285264189	0.714087577566598	0.794601945200853	0.0364598774480253	1	0.692871408194897	8.43396464199279e-07	0.964856503851452	0.772679183512777	0.774028653935257	0.961899766409463	0.146898532061872	0.86039742750941	0.974060064182822	7.09631251258882e-96	0.562591660428478
gabT	perfect	0.0758723752050552	0.0885757939440813	0.895031289020036	0.797834457453133	0.886775870178783	0.403877867523299	0.941993912359442	0.999381567293516	1	0.985890616220997	0.000253620995843752	0.865723098980085	0.966034349685694	0.785358139615003	1	0.425360453595964	0.775456084181277	0.976060160889649	8.64389895217592e-44	0.799246207679454
gadA	perfect	0.110213325460478	0.113668280890203	1	0.997446824824639	0.975477904560765	0.270892435771279	0.97982202547889	0.995090707770396	0.956365393178195	0.998786154306675	1.88533529023529e-11	0.999749779793234	0.963951637182011	0.00475066003290767	1	0.115066549815569	0.370540632075866	0.953202598272216	1.91840693200775e-11	0.963370239930176
gadB	perfect	0.191128448115048	2.04879642649405e-12	4.66954686310264e-06	0.863364709387105	0.000814885793678021	1.21120402240687e-09	0.000453845189161827	0.214252135056724	0.0482101691392058	0.012496090433181	1.67407877593292e-187	0.51979030335399	0.125047603140308	0.821292268253252	0.867345534569671	0.000104336565030219	4.85609747220794e-06	0.000417726348647594	1.29157828356666e-164	5.78086894213189e-11
gadC	perfect	0.0323905427735247	0.00119828642687562	9.22481070308326e-06	0.209661615064211	0.0709920767216434	0.000338969938618992	0.253840743429689	0.0581732508942711	0.080506867093642	0.483970749342721	2.24702149413752e-29	0.00703496079788891	0.191285074900946	0.120772021585248	0.165246482643363	0.000282792556042627	0.0193511645315022	0.281448631217492	1.6717427024323e-16	0.0419522835548124
gadE	perfect	0.0324408492557372	0.185978737085289	0.968423103104102	0.998275585796343	0.941008692797183	0.0120618103581186	0.538805202639538	0.146638610904335	1	0.972709123821628	1.5313593036899e-47	0.847401034703723	0.0803219703308395	0.875730670238691	1	0.253698115804316	0.678472299742842	0.999072647714958	3.03277330038949e-22	0.702530571676278
gadW	perfect	0.121137624825765	0.00577490445033485	0.747201809071222	0.958846098531169	0.328255310491545	0.907886857635626	0.978996836546589	0.858325841761437	0.954461665038187	0.965988500198325	8.0516141082469e-08	0.833070900484951	0.00608440009824461	0.00446127214830531	0.3405976719255	0.93921344159293	0.191003228277948	0.924971990393675	7.09496268813204e-41	0.888564912864899
gadX	perfect	0.0301479320495833	0.197499415868232	0.00239576010023811	0.99418464235512	0.902863768259199	0.862509737562248	0.967572508109354	0.565557054617623	0.934867639000985	0.711851195770822	1.84286637813076e-13	0.00195045187129262	1	0.896228053505009	0.91407178930473	0.202819892206707	1	0.842236245604197	2.14655480287416e-64	0.141934873237064
gadY	perfect	5.13268522102618e-13	4.76420219553879e-05	1.95186946803791e-18	5.14609476907934e-15	3.26293310027284e-16	1.56248257576714e-17	1.69124014409179e-14	3.02066412345905e-15	2.7591102543549e-11	4.77383279494724e-05	2.07123187622167e-150	1.56288765237649e-25	3.77371926734463e-14	4.99612859123735e-12	1	1.92406603627299e-24	1.67021226336401e-08	1.03247059621223e-25	8.02233350638531e-99	1.07993251754271e-18
galE	perfect	7.79548750530333e-05	0.00510586406004696	0.93953722312529	3.23274712246721e-05	0.0750599984458486	0.000580748092580665	0.015633216434429	0.403297140367564	0.0581268832560171	0.0251430990413272	1.70093203083622e-35	0.000664478034102263	0.161053300112126	0.0746846368207091	1	0.000146305152238404	2.80175291356823e-06	0.0731751905163362	6.35921159441839e-31	0.107759079985252
galF	perfect	0.00949543258102434	0.113665093465053	0.90258970795199	0.406843938015403	0.291392416129589	2.58588973292599e-09	0.996669513704266	1	0.980637535910076	0.618977247826919	1.73233170280878e-22	1	0.624732663940554	0.856262967045965	0.800779667456371	0.678411146326796	0.0463731533598423	0.0442030605726662	1.94766750109199e-30	0.749995384387731
galK	perfect	0.0744787618772306	0.843139984846944	0.844914181399551	0.999595282297393	0.217143417915355	0.0354479200219829	0.235515452005348	0.97600611061629	0.702174244397693	0.00263929922475637	7.71280405145044e-22	0.77473199829583	0.936869581170541	2.38027315718944e-05	1	0.127635032186624	0.0269216692286439	0.0373281104222348	9.24608679837345e-90	0.467484476879241
galM	perfect	0.406211683216438	0.00695005009353514	0.99542981060662	1	0.907499641754161	0.966720304330908	0.374745117118916	0.925804811051278	0.916105316002831	0.70470665654031	4.49187951466306e-19	0.969416706007832	0.996127146287362	0.309795855382966	0.999622703666476	0.260308506640515	0.823671431758667	0.751544528127283	4.65670843843928e-78	0.667473440522957
galP	perfect	0.0151222311382764	0.19266938567696	0.998920962517081	0.800274812204978	0.205068396572324	0.624882941742537	0.653319610218856	0.969275939571156	1	0.751675373007589	2.57174400454479e-41	1	0.466372706960283	0.978930043174403	1	0.0408106274382413	0.796626249403525	1	1.50800806862541e-61	0.413000211464279
galR	perfect	0.0383952636415336	0.299886438135786	0.369739396186601	0.99480794243809	0.998032724466812	3.04395046236411e-12	0.888472998183803	0.997540718818912	0.832269174950366	0.984104977221741	1.26240053306562e-16	0.000340901288200826	9.05384873495799e-09	0.115789792944795	1	0.290883759542303	0.686895253504163	0.528645984172815	1.61599027165295e-31	0.303716057163479
galS	perfect	0.0640082642732681	0.188351800728909	0.602010131591281	0.219611334734506	0.0657101079705953	0.685179675796794	1	0.533314948477871	0.924837566376551	0.174140485286693	8.42854390802075e-57	1	0.274807950321329	0.800498739469358	0.515053353622303	0.26863935472173	0.81900883900552	0.999516792713843	3.89413315773281e-47	0.189041380823402
galT	perfect	0.659421209012283	0.000928133683941112	0.915017212485226	0.878905982274831	0.80586834486438	1	0.945907581468338	0.891065919052471	0.970426728478874	0.741442255316116	1.15776282296043e-36	0.337188804595409	0.948140189555231	0.987111911445387	1	0.156086371629713	0.398817949502746	0.906180097596819	9.63321902785111e-11	0.796381015021604
galU	perfect	0.662600707306272	0.0392647583664075	0.672328506783182	0.87763136675997	0.121452412419554	1.59374120009409e-06	0.383626164536782	0.616634033454977	0.0705861184752699	1	1.75661607529744e-06	0.227231131951728	0.834923677747818	0.991624777665404	0.769965464960356	0.0333426960187261	0.955788447419691	0.986196077641575	1.35077878934274e-49	0.350417075737255
gapA	mismatch	0.343851981189996	0.0614891580325125	0.170300935814369	0.678366426557089	0.265425765469535	0.0363894901159266	7.2198787217587e-08	1	1	1	3.0295475872468e-12	0.000551059607994627	0.963065231891352	7.23405415081012e-12	0.000292963121905564	0.0596723091868423	0.980113894966686	0.989080771872181	3.39944629273729e-44	0.341082648202473
gapA	perfect_essential	6.02526497565853e-09	0.998962896977729	8.9533774394384e-08	5.7178492524241e-09	4.23722947174711e-12	4.4083330753903e-05	4.15152134530306e-18	2.00341220261545e-14	1.46114689350825e-15	1.77514123888204e-07	3.29476745300304e-42	2.22094095091985e-05	1.43016875328964e-05	6.40947243279197e-23	0.000328671930461672	8.84017391209926e-10	1.58030670136036e-05	3.7385946014603e-07	4.39313855310375e-51	0.840189948280438
garD	perfect	0.0614750534329201	0.12240277826046	0.528317908588477	1	0.854625443029087	0.551154294802411	0.0266829652598981	1	0.0358720674540592	0.909669897613412	1.9534599225576e-24	0.985202195682376	1	0.585091555121627	0.48092747056825	0.000456648658849227	0.360169706530622	0.998919889152308	2.17643278140923e-63	0.392463980773416
garK	perfect	0.0249500839049639	0.000466720114604894	0.940176244232905	0.980516010924757	0.969052147721898	0.477177402220374	0.767927235938448	0.955491264495273	1	0.623634305885046	2.03736958229061e-15	1	0.924558669585017	0.855423690121539	0.8527640774948	0.268368838377315	0.724669716451731	0.996878899209296	1.14508581164264e-08	0.581932172702198
garL	perfect	0.00256971887176932	4.97215312667421e-05	0.946337845747441	0.986909598636544	0.212370830092903	0.536956581413674	0.792343176249732	0.474365655158362	1	0.873660104128696	1.67016657644797e-27	0.556233510034745	1	0.84504640548383	0.676428641088297	0.376088178190637	0.626390318264028	0.970873635618439	6.41840563643176e-64	0.833441940252496
garP	perfect	0.401692051509454	0.0352734977751273	0.575260421619699	0.458678428627375	0.363821247901049	0.0204007077252073	0.709343251793333	0.00165716777987199	0.34987831910385	0.497035565975575	4.43680184986936e-22	0.119818798362709	0.477099052581576	1	6.71016308494406e-05	0.0186572474714028	0.868546512047141	0.301900788280108	4.95228857009142e-61	0.00133558218325475
garR	perfect	0.00269352577713239	0.0358396362824567	0.0504136150870315	0.0404341358186297	0.172483268825116	5.09562292653117e-06	0.294780266422742	0.00059869614802416	0.943475737846287	0.000651450903376163	9.00470444602141e-30	0.97651115897311	0.00215158212982118	0.283433728761209	0.343913347793157	0.0781881974862864	0.0407645058830735	0.0352663549738096	9.53763144605365e-86	0.216142110084808
gatA	perfect	0.0118908543277512	0.015782723891936	0.987031532888185	0.0176555958788104	1	0.0015269800109666	0.938742974682384	0.958662103395984	4.42975434030086e-05	0.852411505193125	2.06296886464494e-23	0.49350210687787	0.986354296051705	1	2.05894107514866e-11	0.0544969867084878	0.0557017788565285	0.392575223824795	5.37620885801473e-166	1
gatB	perfect	0.655221432050088	0.440344281499138	0.188483429383023	0.969265248230426	0.311976498715167	0.0408219147163383	0.690636284801198	0.853387055205475	0.26586507969657	0.849024772195367	8.49788387860443e-11	0.963081279792057	0.951592292338922	0.490658999499249	0.0160742631500341	0.0808805296834473	0.62759694888874	0.744242179539097	1.66010131494401e-07	0.82153194777802
gatC	perfect	0.112103505452796	0.0828237468392404	0.967430837577496	0.556361517027649	0.985744933754043	0.376885252872203	0.783612820929346	0.681829041966556	0.894472617580436	0.608526508508155	9.27626389520865e-07	1	0.590185189310664	0.134815923734131	0.792065100997854	0.17329606849867	0.899816796864666	0.988941326508607	3.36972229727408e-53	1.13960893591835e-11
gatD	perfect	0.00057423016144443	0.157441945597171	0.878613599048189	0.980374692256481	0.929481767749193	0.838032336928875	0.000647023472254531	0.993355565383546	0.892164068404145	1	1.26643442131158e-47	0.142873286752064	0.919279131071825	0.28899034241158	3.28853807946982e-05	0.0373537413248018	0.488457089380131	1	5.54706364648806e-103	0.936499088316606
gatR	perfect	0.0736911228433119	0.0327729466270118	1	1	0.831664847064137	0.907825464400438	0.945787293512112	0.0681372362630946	0.977377114378193	0.334390422222986	3.06808811521537e-31	0.917195458220313	1	0.995016049603516	1	0.276586953350828	1	0.571960664320211	2.58488393408801e-14	0.910526405847138
gatY	perfect	0.061486526481792	0.118835984856346	0.994178469831951	0.957079103565725	0.97289493139327	1	0.00351793818883198	0.972541552424564	0.0714046002242958	0.265571979945348	7.93872384330363e-19	0.896695888956328	0.562636467848035	0.00217364260147472	0.914713686816051	0.539426362744794	0.80266975588971	1	4.85075845209819e-49	0.935275160154501
gatZ	perfect	0.147778136350176	0.0733404825466692	0.956602210767925	0.191586808978233	0.906866272532725	0.219290974601118	0.199567079849327	0.999940809460596	0.903625993718933	1	0.00118165382387278	0.828723940851835	0.942504389153819	0.848903731321519	0.925371890465115	0.136943269698394	0.127219044576476	1	6.80503012583346e-09	0.839204820948115
gcd	perfect	0.0669199247119181	0.709805349917852	0.93170458298494	0.752695156494374	0.0434100571503209	0.0514389623455273	0.763715498802147	0.501377792013035	0.431225722596738	0.0637925159890173	3.50967623864684e-12	0.0384440887160161	0.0206877098410118	0.000676934770780878	1	0.00134389695526552	2.38059055973635e-22	0.39840456493495	3.60737186459005e-27	0.35492223125444
gcl	perfect	0.000142145503920372	0.00438488383731906	0.127228838171503	0.000360217810409967	5.24266762884309e-05	0.000665681179550132	0.631859806884369	0.188215253655814	5.30449169261863e-09	0.184759194787216	2.19561703088704e-09	0.332963840351716	0.000956698431746897	0.0205880329385553	3.50608341837294e-06	0.00233222410745789	4.54020655107816e-13	0.261038874742494	9.86722812391608e-74	5.33027705196889e-20
gcvA	perfect	3.11978616604902e-05	0.00066301437192697	1	1	0.90969938286297	0.161088989676171	0.24933266450072	0.240933341213043	0.331111765470182	0.169196352052997	3.87416769776433e-05	1	1.17649522045358e-16	0.369364945577214	0.136771663459862	0.00404999848388573	4.20207837695949e-06	3.41402580173005e-05	2.06999765715768e-93	0.0804512751113322
gcvB	perfect	0.178503115624604	0.837647582502289	0.505054751118874	0.593386721395334	0.816902031540369	8.52825082661e-11	1	0.969747871178869	0.752668732890917	0.94964060221471	0.00187640997247891	0.898414126645623	0.932073593886093	0.00121795830856282	0.82512244649143	0.710103363661828	0.900063885512883	0.540884608167079	6.21328544327561e-33	0.00269462352305847
gcvH	perfect	0.372726783270994	0.181952627511037	0.39944580493708	0.942823445774519	0.818448987289174	0.0197183300085679	0.985520577457357	0.772553262185457	0.198788440594238	0.946559327337896	0.00116574574597747	0.637934832849409	0.69540192089288	0.217786186891985	0.969170612977965	0.181210414453397	0.717610123545071	0.0175192690472671	5.95964374103695e-18	0.534272509355768
